Date,gu,dong,Actual,Predicted
2014-09-22,23,158,27000,29600.009792642508
2018-12-15,23,83,45000,41364.66846766342
2024-08-15,23,130,59200,57077.93024541701
2012-05-05,23,158,29500,33069.118052477046
2015-05-09,23,88,53500,51425.7062036537
2013-03-02,23,88,30900,40301.840046785175
2006-09-29,23,158,30000,35673.23611111111
2006-04-25,23,130,21700,21666.3774064285
2008-04-02,23,88,30000,32484.054480979798
2013-04-10,23,88,31000,33744.26594026068
2013-03-02,23,130,29300,30815.746546766375
2017-11-29,23,85,32000,30331.533954872753
2007-06-25,23,158,17200,16556.962638624736
2009-07-02,23,85,21000,24758.712252381414
2019-11-01,23,158,44800,47424.71261143172
2006-10-13,23,158,40000,41823.3422958909
2017-06-10,23,83,44000,43815.00743480089
2021-01-02,23,88,99800,108019.16666666667
2006-10-12,23,88,15700,15547.377597607827
2006-08-07,23,158,29000,27605.17660935066
2006-10-21,23,130,23000,22289.6223194721
2015-10-02,23,130,37250,37146.27294889317
2011-11-16,23,130,34500,30284.307622184984
2023-04-20,23,158,45000,47649.49775049776
2006-01-21,23,130,21500,22360.018709482774
2024-09-20,23,83,50000,60571.46607558301
2016-02-16,23,158,26000,26347.103598140606
2008-04-02,23,88,23000,22459.878125862753
2006-04-26,23,158,29500,31343.428813982388
2014-09-15,23,158,39200,35913.70070912571
2020-05-06,23,88,43000,57970.16418516021
2023-10-30,23,158,38700,35311.23593717594
2016-09-21,23,158,18000,17630.480541177178
2015-07-16,23,83,29200,29551.832099119143
2024-10-13,23,83,67200,68956.51183558602
2015-05-30,23,85,33000,32842.222471843845
2015-01-16,23,85,8800,9382.346114414195
2014-01-08,23,130,40450,39750.74037909489
2020-06-24,23,158,26000,32043.45294728376
2007-10-20,23,85,32000,28004.410382944967
2013-06-21,23,250,22000,21928.076520518054
2016-05-25,23,158,30900,30215.446731451884
2019-08-28,23,85,56800,43851.54128130862
2015-02-09,23,88,17000,17275.506563309915
2024-06-29,23,130,53500,49484.125325138535
2019-04-25,23,130,84000,91049.44444444444
2013-09-06,23,158,38000,41690.26399553167
2006-07-22,23,158,18900,19086.246845471007
2006-03-12,23,130,22350,21616.279044247218
2012-03-26,23,130,31800,34467.44752412497
2017-05-27,23,83,32600,35252.814333814335
2006-11-07,23,158,9500,10783.541006678035
2012-06-06,23,250,25600,26106.244896294767
2007-08-07,23,85,8900,9171.920831124884
2022-03-02,23,85,83000,66439.77218860968
2008-04-17,23,158,32000,33776.60129883096
2017-09-21,23,158,19300,19768.956798911928
2015-04-10,23,158,17800,17604.60161999378
2017-05-30,23,85,38300,36064.35515199312
2017-07-31,23,158,21300,22485.199463777662
2007-02-20,23,83,22200,24757.620710612504
2017-05-29,23,88,42400,52287.18572731889
2007-06-05,23,158,28500,28595.532272547036
2023-11-04,23,158,59500,59555.10530508677
2011-08-13,23,88,32150,33705.34508877954
2019-05-10,23,158,20000,32866.077443691574
2022-05-06,23,130,57350,57493.8341299254
2019-09-03,23,158,35900,38431.63938972618
2014-10-03,23,83,28900,28402.111951593368
2014-11-06,23,85,22000,22918.08982611966
2017-05-13,23,158,21600,22129.74281775956
2019-08-31,23,85,45750,42945.589532373604
2014-09-29,23,88,52500,56274.50584183306
2015-11-03,23,158,41000,39859.20479187395
2006-05-04,23,158,17700,20364.36096218117
2023-09-11,23,130,56000,56183.1198264274
2020-03-14,23,88,36500,36956.23575264368
2021-05-10,23,88,109500,92583.15616401142
2016-04-16,23,158,17300,16262.416575653126
2015-10-14,23,158,26100,25717.746009228307
2011-10-04,23,85,34300,33419.634295121214
2013-09-04,23,158,18500,22173.777346148574
2014-05-02,23,83,22500,23292.436055622366
2006-02-22,23,158,17000,19584.223357659535
2013-02-28,23,158,20000,20806.30426655742
2018-09-17,23,158,32000,42469.2209515299
2015-01-10,23,130,40500,39692.34018775569
2019-12-27,23,85,23500,23445.00518135729
2008-03-09,23,158,32300,33418.74778816805
2009-08-20,23,250,26500,27532.26424713817
2013-03-20,23,250,26500,29354.887060782425
2020-10-06,23,88,65000,66739.63497480408
2022-05-06,23,130,33550,33565.99829268695
2006-10-15,23,158,30600,30206.298705219895
2013-06-17,23,158,15000,17280.01304881989
2014-08-31,23,158,28000,26783.790467872128
2007-11-25,23,85,26700,22202.340954297793
2020-11-11,23,158,78000,79049.406151275
2024-08-11,23,83,66000,63190.36356292728
2013-12-21,23,158,17900,17443.755397041965
2016-06-24,23,158,34000,35770.277777777774
2011-04-05,23,158,18900,17731.266355203796
2008-04-04,23,88,64750,60678.17080559822
2016-05-27,23,158,42500,44487.803589091985
2013-12-07,23,83,33300,36572.16254053188
2017-12-28,23,250,23500,24627.261904761905
2020-09-12,23,88,47000,47578.41666666666
2014-12-05,23,158,33500,33607.887773903756
2020-12-21,23,85,60000,59613.07905518283
2006-04-21,23,85,14000,14532.177721208793
2015-01-30,23,85,34000,29913.12199078997
2014-09-15,23,130,22400,22857.474249833733
2015-03-16,23,158,33600,32999.61938143991
2013-02-08,23,130,30500,30815.746546766375
2007-09-06,23,130,18200,16975.596557809033
2015-05-18,23,88,27250,27481.156473296174
2015-10-26,23,130,13500,13441.351310251806
2014-10-11,23,88,33000,38281.93590883699
2017-08-31,23,158,36000,35204.820586820584
2020-07-05,23,88,68000,62386.78501851698
2015-12-07,23,85,26800,26038.028915998486
2007-04-30,23,158,15000,16842.96675336289
2020-02-29,23,250,50800,44936.54162650962
2021-06-07,23,158,95000,90586.51124338624
2017-02-04,23,88,30500,29342.5236910286
2014-08-23,23,158,27000,28361.823312489734
2019-12-16,23,85,31350,31285.221298175315
2006-07-29,23,158,13500,13390.716510603706
2024-09-24,23,88,57000,55861.270305294805
2017-07-26,23,85,42500,37980.118661650566
2010-09-03,23,83,26000,29340.707565837645
2014-05-21,23,130,30000,31952.084376000075
2023-10-05,23,85,75000,69191.04148970687
2006-03-15,23,130,23400,23160.17625378538
2016-07-26,23,158,27000,25947.277053631562
2019-09-24,23,158,60400,59783.24360173152
2016-06-23,23,85,24600,25272.48573331028
2008-01-29,23,88,15209,40064.80513479005
2014-11-20,23,250,25800,29157.375216127562
2015-03-22,23,88,37750,37492.88349726486
2021-04-05,23,158,53500,52558.37480254096
2007-06-18,23,158,24900,21938.783992523986
2017-07-14,23,158,22400,22533.474328402604
2008-02-22,23,85,33200,31386.29266802899
2017-02-06,23,85,30000,30083.62084982308
2014-10-02,23,158,32800,32297.953963518063
2012-06-30,23,130,26700,25819.132772808192
2017-06-19,23,158,32800,33307.55695085415
2014-02-22,23,88,25800,22986.184281754457
2006-03-22,23,158,18500,19083.077157572505
2019-09-27,23,158,59900,58910.84274555951
2018-03-14,23,85,46000,42202.05113887767
2006-03-05,23,158,11450,12601.314656281591
2019-10-15,23,88,36000,36993.2052784882
2019-04-21,23,158,48500,49606.207253043416
2018-08-16,23,130,56500,50903.777273979904
2017-03-27,23,88,36300,34907.010856315384
2014-02-04,23,158,18400,17514.780740852857
2019-11-20,23,158,69500,62148.536073753596
2007-09-10,23,158,24400,28271.528646954735
2014-02-07,23,250,25700,26077.76578602506
2015-11-10,23,158,27000,24280.47789008626
2007-06-06,23,85,20100,19769.30238529867
2020-09-01,23,250,43900,44337.8582197041
2009-08-08,23,158,34700,33407.13344498758
2010-10-15,23,250,24600,27155.407061042253
2014-05-19,23,88,42250,44129.31216011213
2020-01-29,23,250,11900,11784.165458635982
2015-12-12,23,158,31000,32355.542421162598
2011-07-14,23,250,28000,26263.891759340397
2020-06-28,23,130,43500,46582.80877616747
2006-09-04,23,130,22800,22041.423271311454
2024-08-16,23,88,74500,75209.61024355759
2021-02-15,23,83,28800,32590.903301762133
2020-10-26,23,85,75000,68447.01581886545
2018-03-05,23,130,72000,63457.017934635274
2018-09-13,23,158,54800,53443.7542087542
2006-09-03,23,158,16500,21441.313568879268
2015-02-25,23,85,35000,35732.35413107877
2020-07-04,23,88,66000,74526.08758499645
2019-09-28,23,158,45000,45961.81741882256
2020-08-13,23,158,40000,38737.68419257377
2007-05-31,23,250,29600,23543.626399791407
2006-11-03,23,88,15200,15947.015729519018
2015-05-23,23,85,28000,25328.455437578745
2013-07-15,23,158,21100,23170.537867001523
2015-05-06,23,250,35000,35394.75754484262
2019-12-27,23,85,23500,23459.434594536706
2013-07-27,23,83,33500,36301.33910141281
2008-04-13,23,88,33000,41402.851548146435
2016-08-20,23,158,17400,17630.480541177178
2020-06-25,23,85,52200,48136.305938457255
2008-06-13,23,88,19250,17400.889037540495
2019-12-14,23,88,57800,59412.37905769932
2009-07-04,23,85,32800,35393.84537231756
2023-05-27,23,158,62000,60676.27058718718
2014-02-21,23,158,17300,17514.780740852857
2020-07-07,23,88,94500,88217.27777777778
2018-07-09,23,158,37500,39405.443416423506
2010-01-06,23,85,33500,35260.212092601716
2013-08-27,23,85,11000,10647.572732832823
2010-12-23,23,130,42700,39973.61437472056
2012-09-24,23,85,31000,26144.9395030414
2008-03-26,23,88,22500,22352.392260513225
2015-10-26,23,130,21600,21417.34110866053
2012-01-16,23,85,43000,36604.11895090575
2015-04-04,23,88,24900,24683.987395271695
2024-07-02,23,88,100000,102033.6012987013
2007-08-20,23,158,9600,9568.76001115915
2006-09-25,23,88,34800,30918.786473468634
2007-10-23,23,130,25000,25740.639893222244
2017-04-14,23,85,37500,33874.75120178907
2007-09-28,23,158,12400,12496.269718811607
2017-07-25,23,158,28500,27441.661432042925
2009-08-03,23,85,14000,14096.924759342359
2010-06-07,23,158,32000,30006.813477417923
2023-07-21,23,130,30000,30703.101023932344
2007-02-14,23,85,19000,19583.121677117964
2011-12-13,23,88,62254,59610.5007561384
2007-03-16,23,85,20000,16536.74159394758
2023-08-14,23,158,41000,36870.97125829854
2008-03-06,23,85,39000,35667.156958555934
2007-07-09,23,250,16500,16352.757959486018
2019-10-03,23,158,53500,55488.71412666004
2020-06-20,23,85,50000,47219.521292410755
2017-10-28,23,83,27500,24551.29411287646
2006-10-10,23,158,22000,27003.90591572082
2020-07-06,23,85,60000,62997.43658074162
2020-07-18,23,85,51000,59664.80123751991
2011-04-06,23,83,26500,26681.72819646085
2018-09-06,23,158,53000,51191.38369522384
2006-03-15,23,158,13500,14044.816605178183
2019-10-09,23,158,46000,44479.50359971503
2024-10-12,23,158,57000,58976.114063693
2019-11-12,23,158,61000,62032.601583573334
2009-10-14,23,83,23000,22489.02290192554
2010-12-01,23,130,60000,62685.277777777774
2017-05-20,23,85,35700,39366.45918398194
2017-10-23,23,158,47400,45943.0968735867
2024-04-10,23,158,80000,78013.12119388068
2018-02-24,23,83,44000,45701.151565813656
2012-11-03,23,130,38500,39595.067774708215
2016-11-03,23,158,18500,17626.906467103105
2013-10-20,23,85,33000,33145.51459308263
2008-04-21,23,158,15700,14241.356525691142
2022-04-20,23,130,134500,123377.95280217942
2017-06-27,23,130,67500,66697.79043992925
2012-06-16,23,130,26000,25903.410550585973
2006-02-17,23,158,7500,7784.450245882841
2018-03-23,23,130,103100,147812.33333333334
2017-11-13,23,88,43500,44595.02125039922
2020-06-15,23,85,57000,58239.73152355051
2009-01-30,23,83,26000,28738.911819644843
2018-10-10,23,85,48000,46601.45006656076
2008-06-25,23,158,26000,22323.05133976112
2006-09-17,23,88,25000,26774.712150914253
2023-10-10,23,83,47500,45987.4269297752
2010-06-30,23,85,22398,17834.093655028053
2008-06-14,23,88,29500,25818.811762083198
2016-02-29,23,158,29000,32625.553840838435
2015-07-07,23,158,25550,25365.898102191022
2014-03-07,23,158,23300,21910.726632830974
2016-07-06,23,158,41000,42142.620375139784
2006-05-15,23,158,32500,32105.894745044712
2014-03-19,23,158,14500,14966.394339437316
2018-08-14,23,158,29500,31157.41984056202
2018-05-07,23,158,36300,36666.51299746951
2014-03-24,23,130,26800,26099.161068469268
2015-11-17,23,130,21400,20680.21303873655
2009-04-11,23,158,55900,55917.65844169301
2017-10-12,23,83,26750,28402.38095238095
2017-09-01,23,85,33300,32537.91629652506
2016-01-30,23,158,32400,32814.53009931782
2016-05-07,23,83,36000,36724.2768991352
2018-08-31,23,83,55000,52784.012400486514
2010-01-28,23,130,33000,27809.773998492983
2009-06-15,23,158,23000,22285.556382824256
2015-05-13,23,85,35950,31090.059886667656
2024-02-17,23,158,30000,29807.713520577345
2007-07-13,23,158,17300,17346.022973301493
2006-09-27,23,85,15800,15730.259073795587
2018-05-01,23,88,28900,28652.483649167752
2012-11-02,23,158,16200,17543.357968389573
2015-03-10,23,85,32500,32740.14803975974
2019-11-23,23,158,65000,60771.897185161804
2016-02-28,23,85,29000,30876.685605498944
2016-11-05,23,158,34500,30102.279905047708
2015-10-28,23,158,19500,20047.455386393784
2010-06-26,23,85,31700,30949.461249384553
2009-02-10,23,83,25000,24917.73569059547
2020-07-06,23,88,70700,66680.69093130977
2022-05-06,23,130,32750,33017.42769845315
2019-08-15,23,158,22000,21129.15832696715
2018-02-01,23,88,28500,27737.529034338135
2007-06-04,23,85,17000,17493.53660275191
2014-04-09,23,158,35000,37967.942188192035
2024-03-09,23,158,48500,47109.61295281547
2007-05-24,23,85,30000,27834.49339182903
2012-09-04,23,88,32500,32019.695552750447
2019-09-23,23,88,19900,20638.88888888889
2006-11-25,23,83,21000,21903.520665601663
2017-07-20,23,158,27000,27574.581986407342
2012-03-03,23,250,29000,33113.35270496457
2014-12-09,23,158,34000,33910.10187200868
2006-08-31,23,158,12800,13726.945614317674
2007-03-01,23,88,18000,15914.733568769767
2012-10-05,23,130,28400,30815.746546766375
2020-08-20,23,85,69000,68783.13509416203
2015-11-06,23,88,11370,11581.631027296098
2010-04-06,23,130,46300,42120.99162375101
2023-06-10,23,88,51500,48639.494295771496
2016-12-12,23,88,21200,20661.78072016818
2015-02-06,23,158,23000,23243.007776201506
2008-06-23,23,88,25890,22459.878125862753
2008-03-05,23,158,27500,29100.40346789989
2020-01-20,23,88,36000,37787.18860378705
2024-08-10,23,158,38000,36795.055506275625
2017-02-14,23,85,56400,56491.439366951374
2024-07-27,23,158,46700,46167.54373343289
2006-10-04,23,158,18300,20964.406577921185
2008-03-14,23,85,14000,13972.010086017453
2007-12-08,23,85,25000,24588.527908330907
2014-12-04,23,158,19900,21089.38206511863
2016-06-11,23,85,9500,9418.662578162579
2007-06-24,23,85,10700,9918.107632544818
2017-03-31,23,158,35900,36731.804996069455
2011-01-17,23,85,35000,33892.791365281715
2022-09-03,23,83,9900,9555.37149859944
2021-05-29,23,158,43500,46181.73030970021
2018-01-09,23,83,46000,45308.554005878
2021-10-09,23,250,69000,76532.24323824325
2024-01-09,23,85,79300,85413.33333333333
2023-09-02,23,85,34500,31305.70700337261
2016-06-04,23,88,61000,61293.15797564817
2020-06-09,23,85,84800,91111.28757631259
2011-02-17,23,85,36400,33555.17907216242
2020-07-04,23,158,40500,42904.555555555555
2015-03-14,23,88,46300,45383.24443500031
2017-04-17,23,88,43000,41543.70360272199
2020-02-19,23,158,47000,47161.81531800543
2013-12-16,23,158,33036,32389.70126854956
2017-04-13,23,158,26700,27431.91400221083
2014-05-28,23,158,33300,34664.43224295233
2016-05-30,23,130,65500,66370.42896455429
2010-03-22,23,85,30000,26021.08569287006
2019-08-31,23,88,70000,68261.1054312847
2012-02-24,23,130,38000,38693.80899241314
2014-08-25,23,158,31991,33489.980548893196
2018-01-16,23,88,38300,47728.735084505315
2024-07-16,23,88,72800,77242.02797855738
2006-10-25,23,158,21750,21063.84068644832
2018-03-20,23,88,60000,61009.37545787545
2009-08-28,23,158,30400,30184.16156570152
2006-03-14,23,158,13150,12770.625567918112
2007-05-04,23,85,13500,13199.184543155374
2015-03-13,23,83,9800,9717.305717381016
2006-12-11,23,158,7500,7900.020424085254
2007-08-18,23,130,27500,27068.52707946875
2024-04-07,23,158,58000,61481.07039006957
2024-09-06,23,130,31500,30345.343030901455
2013-02-16,23,130,30000,32056.813044003637
2024-03-30,23,250,61500,61597.622522444304
2008-03-22,23,158,35000,33636.82316452412
2018-07-14,23,83,50500,48291.288061611594
2006-10-09,23,130,24500,22444.026792447206
2017-07-07,23,158,44700,44666.74785264188
2023-06-29,23,130,118500,116134.1263938383
2015-04-07,23,158,30500,32628.103819289714
2018-08-22,23,85,44300,41502.879012988065
2015-04-13,23,88,25900,25994.32429695394
2024-08-17,23,85,38200,34381.776749620054
2009-01-09,23,83,20900,25271.919712303024
2017-11-01,23,83,28000,30746.6173579316
2022-11-29,23,88,11800,11553.171168437386
2011-08-24,23,85,37000,35394.45447887261
2008-03-08,23,85,34000,32460.143108782708
2012-02-02,23,158,29500,28846.568012102132
2008-04-29,23,158,18500,17731.266355203796
2011-07-25,23,158,34000,33285.29134877412
2015-06-27,23,88,16400,16822.58969653049
2014-03-08,23,85,31000,33373.36374856104
2014-08-08,23,158,32900,32558.489090027662
2021-08-16,23,158,74500,68898.93196498424
2017-03-11,23,88,42000,41683.07224382049
2017-07-18,23,85,42500,41928.32709810826
2021-05-14,23,158,58000,71138.92231827744
2009-07-08,23,85,34300,32833.377863561655
2021-06-01,23,250,64500,68937.4186283173
2014-10-10,23,158,30900,32994.225930500696
2015-07-18,23,85,37500,33822.66811086174
2007-09-11,23,83,41700,33530.19572863951
2020-07-05,23,158,57000,53326.72309912127
2017-06-09,23,158,32900,33386.530014827214
2006-03-29,23,130,26000,28284.905821405948
2015-11-09,23,130,42800,39692.34018775569
2024-05-03,23,85,109000,107611.61599885726
2016-02-27,23,130,11500,11793.687390910183
2006-05-09,23,85,29000,26810.308892147194
2014-08-29,23,158,32300,32297.953963518063
2018-01-02,23,85,37000,46739.09641930806
2015-03-28,23,85,31900,30907.13868432166
2013-10-05,23,158,23000,22164.185570597532
2017-10-25,23,158,27700,27926.031230753946
2007-12-09,23,85,23900,21859.90780322596
2017-01-05,23,88,26800,26743.56481352517
2007-11-01,23,158,19300,18891.814019722417
2017-06-12,23,83,33000,36178.01055888556
2014-06-07,23,83,14800,15533.645203600376
2020-10-19,23,88,43000,53280.23483068408
2015-09-05,23,250,29700,29975.63033218313
2006-10-14,23,158,14800,14253.166965701184
2017-03-25,23,83,37500,38057.108952399736
2013-12-23,23,158,33852,33551.79370613933
2023-10-09,23,250,61000,59978.546523263285
2020-02-14,23,83,52000,54036.23074856533
2019-01-31,23,250,34500,49777.30598889925
2017-10-27,23,85,46000,40652.08498575993
2013-12-14,23,158,33000,35536.57238007596
2014-08-19,23,130,53498,54818.18363693539
2024-07-15,23,85,69000,67467.93000748378
2016-07-08,23,158,25300,24688.116930236865
2019-10-05,23,158,23000,21641.380538324192
2007-08-13,23,158,18300,17765.604466256827
2017-03-31,23,83,37500,37597.3159861475
2020-02-19,23,88,37400,37513.10234462904
2014-08-11,23,85,20500,21116.8048520997
2006-09-28,23,85,7500,7497.649556089293
2019-09-28,23,250,50000,52344.0340053465
2009-01-15,23,250,26500,26161.739480103406
2009-08-05,23,250,37000,34120.52938759179
2015-02-09,23,158,31500,29697.696170875573
2017-04-24,23,88,30700,30373.988489858264
2009-04-21,23,88,27000,24903.765071797643
2012-11-17,23,130,20700,21994.930065514927
2017-12-03,23,130,71000,70390.18811157395
2021-01-21,23,130,83500,85427.52028167955
2015-11-16,23,83,30000,29519.524297550448
2020-06-30,23,250,49300,54418.023050581214
2020-07-04,23,158,72500,73648.05048972038
2010-04-09,23,85,13800,14032.359603173078
2023-06-23,23,85,54045,54996.030511287514
2020-06-15,23,88,37000,38098.206959706964
2019-07-07,23,83,27000,29990.898989898986
